id,title,status,alias,product,component,version,importance,target_milestone,assignee,qa_contact,url,whiteboard,keywords,depends_on,blocks,reported,modified,cclist
21,"[CVS Watch/Edit] ""cvs release"" a project's local workspace (1GBESCM)",RESOLVED WONTFIX,None,Platform,Team,2.0,P5 normal,---,Platform-VCM-Inbox,,,,helpwanted,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2005-05-06 16:11 EDT,0 users
22,persist sharing recommendations and project version references (1GBOA19),RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2002-04-08 14:42 EDT,2 users
23,ScrubLocalAction no longer needed? (1GBS1IA),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,6,,2001-10-10 21:35 EDT by Kevin McGuire,2002-01-31 16:23 EST,0 users
24,Performance of refresh (1GC2TAF),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Michael Valenta,,,,,,,2001-10-10 21:35 EDT by Michael Valenta,2001-10-23 23:39 EDT,0 users
25,[CVS UI] Need VCM Prefs - Default Repo Connection (1GC3746),RESOLVED DUPLICATE of bug 28126,None,Platform,Team,2.0,P3 normal,---,Platform-VCM-Inbox,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2017-08-31 16:03 EDT,0 users
26,Need to be able to create a new Repo Connection from the selection dialog (1GC4XE9),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2002-02-07 12:17 EST,0 users
27,CVS: declaring versions that have not been created using rtag (1GCAQ0D),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2001-10-23 23:39 EDT,0 users
28,VCM UI: properties page should show author for all versions or none (1GCC17U),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by James Moody,2002-04-11 15:53 EDT,0 users
29,Internationalization (NSL) (1GCC601),RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2001-11-06 12:50 EST,0 users
30,[CVS Core] server .cvsignore file should be considered by client (1GCC6MB),RESOLVED WONTFIX,None,Platform,Team,2.0,P5 normal with 3 votes,---,Platform-VCM-Inbox,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2009-05-06 12:06 EDT,9 users
31,Can't replace with team stream after switching repository (1GCOM0C),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Dani Megert,2001-10-23 23:40 EDT,0 users
32,Should we delete properties from the VCM API? (1GCFN34),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2001-10-23 23:40 EDT,0 users
33,Delete team stream locking from VCM API? (1GCFN6H),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2018-06-19 05:01 EDT,0 users
34,Should we filter out projects with no versions? (1GCI1XH),RESOLVED WONTFIX,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2002-04-17 15:51 EDT,1 user
35,CVS and modification timestamps (1GCOIFN),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M5,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Andre Weinand,2002-04-09 09:16 EDT,0 users
36,Can't version/tag resource in CVS (1GCN5PL),RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Dani Megert,2001-10-23 23:40 EDT,0 users
37,"Term ""version"" confusing when working with CVS (1GCN7TR)",CLOSED FIXED,None,Platform,Team,2.0,P5 normal,---,Michael Valenta,,,,,,,2001-10-10 21:35 EDT by Dani Megert,2002-04-09 11:10 EDT,0 users
38,VCM Core: getIgnored() used with one resource is not efficient (1GCP1CZ),VERIFIED FIXED,None,Platform,Team,2.0,P5 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2009-10-20 11:33 EDT,0 users
39,Preference for repo type would be nice (1GCPKVS),RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2001-10-23 23:40 EDT,0 users
40,Need connect to team stream (1GCQPKW),RESOLVED DUPLICATE of bug 20,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,20,,2001-10-10 21:35 EDT by Dani Megert,2002-04-17 15:52 EDT,0 users
41,"Need way to tag source folders, packages and single files in CVS (1GCR0O1)",VERIFIED FIXED,None,Platform,Team,2.0,P5 normal,2.0 M5,Michael Valenta,,,,,,,2001-10-10 21:35 EDT by Dirk Baeumer,2002-04-10 13:59 EDT,0 users
42,Multi-replace with version should happen all at once (1GD2CWZ),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by James Moody,2002-02-07 12:18 EST,0 users
43,Cannot rename a project and then release it (1GDHAHF),VERIFIED FIXED,None,Platform,Team,2.0,P1 major,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Dave Dykstal,2001-10-23 23:40 EDT,0 users
44,UI: Term version used for different things (1GCU6V1),RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Dani Megert,2001-10-23 23:40 EDT,0 users
45,Hide dropdown repo chooser in New Stream (1GKZGHM),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2015-02-10 11:18 EST,0 users
46,Meta: Catchup/Release Usability (1GD7QKF),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2018-05-14 09:38 EDT,0 users
47,No task message for refresh (1GDFDV3),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by John Arthorne,2001-10-23 23:40 EDT,0 users
48,Make sure can future store other project reference types (1GDF7C0),RESOLVED DUPLICATE of bug 22,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,20,,2001-10-10 21:35 EDT by Kevin McGuire,2002-04-08 14:41 EDT,1 user
49,No progress or error handling for snapshot (1GDGN8C),CLOSED FIXED,None,Platform,Team,2.0,P5 normal,---,Michael Valenta,,,,,,,2001-10-10 21:35 EDT by John Arthorne,2016-04-29 09:17 EDT,0 users
50,Moving multiples Project from one repo to another (1GDGNYX),RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2001-10-23 23:41 EDT,0 users
51,[Compare] Can't multi-select and compare with team stream (1GDKWX3),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,2.0 M6,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by James Moody,2002-04-30 17:52 EDT,0 users
52,Replace with version dialog should contain a compare viewer (1GDPIE7),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Dirk Baeumer,2001-10-23 23:41 EDT,0 users
53,new Management Query view (1GDMAIL),RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M6,James Moody,,,,,,,2001-10-10 21:35 EDT by DJ Houghton,2002-05-07 16:13 EDT,0 users
54,Replace with version dialog should show comments and tags (1GDPIPA),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Dirk Baeumer,2001-10-23 23:41 EDT,0 users
55,cvs stream wizard should provide additional information about streams (1GDQNGA),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2002-04-11 16:19 EDT,0 users
56,"Progress dialogs should have useful titles not ""Progress Information"" (1GDQNID)",RESOLVED WONTFIX,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2001-10-23 23:41 EDT,0 users
57,[CVS Repo View] go into and go back are very slow (1GDQPWW),RESOLVED WONTFIX,None,Platform,Team,2.0,P4 normal,---,Platform-VCM-Inbox,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2005-05-06 16:13 EDT,0 users
58,catchup/release is too small to be useful (severe) (1GDQQ9N),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2002-02-07 12:19 EST,0 users
59,new repo connection should offer to open repos view (1GDQQKI),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2001-10-23 23:41 EDT,0 users
60,Need custom .vcm_ignore compare/merge (1GDQT96),RESOLVED WONTFIX,None,Platform,Resources,2.0,P5 normal,---,DJ Houghton,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2005-01-06 11:52 EST,0 users
61,.vcm_meta showing as change (1GDQTGW),RESOLVED DUPLICATE of bug 60,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:35 EDT by Greg Adams,2001-10-23 23:41 EDT,0 users
62,VCM: remembering version info for a loaded project version (1GDQYDS),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2002-01-31 18:39 EST,0 users
63,SH: need to set location of project when added to workspace (1GDR5DE),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Jeff McAffer,2001-10-23 23:41 EDT,0 users
64,UI: supporting multiline comments (1GDRPQX),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2002-02-07 12:20 EST,3 users
65,"Merge wizard doesn't reset itself on ""Back"" (1GDTSZ4)",VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by James Moody,2001-10-23 23:41 EDT,0 users
66,Need more menu options on Catchup/Release view (1GDTTFB),CLOSED FIXED,None,Platform,Team,2.0,P5 normal,---,Michael Valenta,,,,,,,2001-10-10 21:35 EDT by DJ Houghton,2018-08-24 11:19 EDT,1 user
67,VCM: Java doc for ISharingManager::load is out of date (1GDU3K9),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2002-02-01 14:07 EST,0 users
68,"DCR - ""Compare With"" and ""Replace With"" are too close together on the navigator menu (1GDU8R7)",VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2001-11-01 10:20 EST,0 users
69,Feature Request: Folders of projects in CVS (1GE4XH8),RESOLVED WONTFIX,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:35 EDT by Jean-Michel Lemieux,2002-02-01 14:10 EST,0 users
70,Ensure removal of repo connection works (1GDZKJ8),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Kevin McGuire,2001-10-25 10:31 EDT,0 users
71,"Need to see ""team stream"" label on catchup/release (1GDW0WQ)",VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Carolyn MacLeod,2001-10-25 16:25 EDT,1 user
72,Need more distinction between catchup/release (1GDW1J6),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Carolyn MacLeod,2002-03-06 20:12 EST,0 users
73,New dialog in Add to workspace is annoying (1GDXAQU),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:35 EDT by Rodrigo Peretti,2001-10-25 10:20 EDT,0 users
74,Text not released when changed during compare (1GEGNP2),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2002-05-08 16:22 EDT,0 users
75,SEVERE: Got conflicts and can't get rid of them (1GE2HV8),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by Dirk Baeumer,2016-07-20 13:06 EDT,0 users
76,Repo view: status text for resources does not tell stream (1GE40ME),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,2.0 M6,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2016-11-15 07:30 EST,0 users
77,"DCR: Need ""Expand All"" in comparison editor (1GE50QW)",RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M6,James Moody,,,,,,,2001-10-10 21:36 EDT by DJ Houghton,2002-05-23 21:20 EDT,0 users
78,Confusing repositories view (1GE558R),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by Knut Radloff,2001-10-23 23:42 EDT,0 users
79,release - tree update does not scale (1GE67VY),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2016-09-07 15:56 EDT,0 users
80,Should be able to use delete key in repo view (1GFXPY8),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2001-10-23 23:42 EDT,0 users
81,Cannot interrupt large file release (1GE6RUE),RESOLVED FIXED,None,Platform,Team,2.0,P4 normal,2.0 M5,Jeff Brown,,,,,,,2001-10-10 21:36 EDT by Tim Ellison,2002-04-10 16:27 EDT,1 user
82,Unhelpful conflicts on a folder (1GE6S2I),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,2.1,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Tim Ellison,2002-09-08 15:49 EDT,0 users
83,Canceling leaves partial results (1GE6S9P),RESOLVED WONTFIX,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Tim Ellison,2002-02-01 14:13 EST,0 users
84,(ECORNER) Non-HEAD streams should only show projects that have that tag (1GE70S0),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2001-10-23 23:42 EDT,0 users
85,Comparison browser does not save (1GE715H),RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M4,James Moody,,,,,,,2001-10-10 21:36 EDT by Veronika Irvine,2002-03-12 17:54 EST,3 users
86,"Catchup/Release mode should be ""Power User Mode"" (1GEYUDK)",RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,2.0 M4,James Moody,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2016-06-04 00:02 EDT,0 users
87,Check menu order and separators (1GE720S),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-02-01 14:13 EST,0 users
88,VCM: Save modified files before release (1GE7K8N),RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M6,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2002-05-02 10:41 EDT,2 users
89,"""Stream already exists"" error message unhelpful (1GE764K)",RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2001-10-23 23:42 EDT,0 users
90,No properties for projects in other streams (1GE7FSK),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-04-17 15:56 EDT,0 users
91,If want to change name in connection you lose sync (1GE8H6D),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Michael Valenta,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2016-03-23 11:33 EDT,0 users
92,CVS UI & core need clearer separation (1GELJY4),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2002-02-01 14:15 EST,0 users
93,VCM UI: discard of connection should remove password from keyring? (1GE8OOH),RESOLVED FIXED,None,Platform,Team,2.0,P3 normal,2.0 M6,Michael Valenta,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2002-04-30 12:53 EDT,0 users
94,'Repositories View': all file types open to the text editor (1GE8YMJ),RESOLVED DUPLICATE of bug 2,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2001-10-23 23:42 EDT,0 users
95,'Nothing known' error from CVS (1GEA876),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Tim Ellison,2002-02-01 14:16 EST,0 users
96,core: getAdaptor() should throw VCMException (1GEGTWV),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-02-01 14:16 EST,0 users
97,Location for added projects (1GEAG27),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-02-07 12:21 EST,0 users
98,Need,RESOLVED DUPLICATE of bug 26,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2009-07-20 08:06 EDT,0 users
99,Compare on release is slow (1GEHPR1),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,2.0 M4,James Moody,,,,,,,2001-10-10 21:36 EDT by Philipe Mulet,2002-03-20 17:14 EST,0 users
100,Would like a way to take a write lock on a team stream when releasing (1GEHQ5X),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal with 1 vote,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by Philipe Mulet,2001-10-23 23:42 EDT,0 users
101,Help contexts need to be added for wizards (1GENICJ),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,2.0 M6,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2002-05-08 20:46 EDT,0 users
102,Compare: cntrl-N for stepping (1GEK2NH),RESOLVED FIXED,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-03-06 20:17 EST,0 users
103,We no longer suggest a version name (1GEK4Z8),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2002-02-07 12:23 EST,0 users
104,User prompted for password when creating a new repository location that doesn't exist (1GELLO2),VERIFIED FIXED,None,Platform,Team,2.0,P3 normal,---,Michael Valenta,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2016-08-29 18:09 EDT,0 users
105,Children of ignored resources return false to getIgnored() (1GELWBR),VERIFIED FIXED,None,Platform,Team,2.0,P5 normal,---,Jean-Michel Lemieux,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2002-04-09 09:16 EDT,0 users
106,"Layout odd with ""Ignore resources"" pref page (1GEM2TO)",RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by Kevin McGuire,2002-05-02 14:47 EDT,0 users
107,TeamStreamHandle.fetchBaseVersion only works for files (1GELYSM),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by James Moody,2002-02-01 14:18 EST,0 users
108,ISubscriber.confirmMerge should propagate errors (1GEMCD1),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by James Moody,2002-02-01 14:21 EST,0 users
109,Parents have to exist in Subscriber.buildBaseVersionAfterLoad (1GEMCGR),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by James Moody,2017-03-11 10:49 EST,0 users
110,CVSResource.getServerWorkspace: shouldn't expose context (1GEMCJX),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by James Moody,2002-02-01 14:23 EST,0 users
111,Remove hack to add project directories in CVSAdapter.getKnownRemoteDirectories (1GEMCNX),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Michael Valenta,,,,,,,2001-10-10 21:36 EDT by James Moody,2016-02-18 15:59 EST,0 users
112,Unimplemented methods (1GEMCQ5),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by James Moody,2017-03-14 14:02 EDT,0 users
113,Consider keeping local history on replace with (1GEME3L),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by John Arthorne,2002-02-01 14:23 EST,0 users
114,[Viewers] Compare editors should consider out-of-band changes to content.,VERIFIED FIXED,None,Platform,Compare,2.0,P2 normal,3.3 M2,Michael Valenta,,,,,156911,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2017-11-07 05:54 EST,1 user
115,Default values for the fields in the new repo location dialog (1GENE91),RESOLVED INVALID,None,Platform,Team,2.0,P3 normal,---,James Moody,,,,,,,2001-10-10 21:36 EDT by James Moody,2001-10-23 23:43 EDT,0 users
116,"[CVS Repo View] ""Version from Stream"" should refresh view (1GENEDO)",RESOLVED FIXED,None,Platform,Team,2.0,P4 normal,2.1 M4,Platform-VCM-Inbox,,,,investigate,,,2001-10-10 21:36 EDT by Kevin McGuire,2019-01-08 18:40 EST,0 users
117,VCM: get rid of sync info for merge managers on startup (1GEO006),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2002-02-01 14:25 EST,0 users
118,VCMCore: error message on load if resources are out of sync is not informative enough (1GENP00),RESOLVED INVALID,None,Platform,Team,2.0,P5 normal,---,Kevin McGuire,,,,,,,2001-10-10 21:36 EDT by Jean-Michel Lemieux,2002-02-01 14:32 EST,0 users
