879	393,214,730
876	403,875,530
292	291
133	136
9	898,801,882,531,148,519,837
855	854
779	1000,715,765,31
622	1034
783	81,505,232,160
874	594,406,769,340,353,695,1158,210
999	354,915,673,648,694,1084,640,700,1019,761,723,1211,600,206,847,408,404,172
824	326,1198,457
161	156,853
74	132,396
1157	1104,1147,1063,1146
185	1098
475	471,474,473
902	1029,1106,867,86
90	55,1202,196,442
384	738
646	287
774	668
125	897
744	575,732,16,101,1179
910	184,569,122,999
1113	538
717	916
899	1153,1187,513,259,1068,588
920	261,829
862	76,144,1049
885	655
766	663,608,503,456,1016,642,419,504,432,416,468,675,449,613
442	861
479	764,478
843	878,329,1152
823	696,83,27,622
260	262,216,860
889	1150,925
1012	1089,1073,745
746	736
621	499,623
762	421
836	1165
901	872,1095,793,1058,4
809	803
905	1120,881,554,508,251,185,1207,1119
1168	462,305
365	541
679	521,1168,1191
1199	865
217	1055
845	98
1014	1021
425	482
787	360,760
345	781
106	107
522	825
528	529
70	71
1069	25
601	222
3	2,1148
739	800
805	414
735	720
400	423
1154	1008
1030	276
1088	1108
286	1035,409
548	346
838	611,28
807	293
680	304
165	993
1148	1102
210	233
230	231
760	787
231	230
409	286
837	816
418	417,420
691	838
182	1105
478	479
417	418
